cell_id,POS,label,language_id
3.pl.1.pl.excl.fut.aff,verb,3PL>1PL.EXCL.FUT.AFF,kommoirangmantak
3.pl.1.pl.excl.fut.neg,verb,3PL>1PL.EXCL.FUT.NEG,kommoirangmantak
3.pl.1.pl.excl.nfut.aff,verb,3PL>1PL.EXCL.NFUT.AFF,kommoirangmantak
3.pl.1.pl.excl.nfut.neg,verb,3PL>1PL.EXCL.NFUT.NEG,kommoirangmantak
3.pl.1.pl.incl.fut.aff,verb,3PL>1PL.INCL.FUT.AFF,kommoirangmantak
3.pl.1.pl.incl.fut.neg,verb,3PL>1PL.INCL.FUT.NEG,kommoirangmantak
3.pl.1.pl.incl.nfut.aff,verb,3PL>1PL.INCL.NFUT.AFF,kommoirangmantak
3.pl.1.pl.incl.nfut.neg,verb,3PL>1PL.INCL.NFUT.NEG,kommoirangmantak
3.pl.1.sg.fut.aff,verb,3PL>1SG.FUT.AFF,kommoirangmantak
3.pl.1.sg.fut.neg,verb,3PL>1SG.FUT.NEG,kommoirangmantak
3.pl.1.sg.nfut.aff,verb,3PL>1SG.NFUT.AFF,kommoirangmantak
3.pl.1.sg.nfut.neg,verb,3PL>1SG.NFUT.NEG,kommoirangmantak
3.pl.2.pl.fut.aff,verb,3PL>2PL.FUT.AFF,kommoirangmantak
3.pl.2.pl.fut.neg,verb,3PL>2PL.FUT.NEG,kommoirangmantak
3.pl.2.pl.nfut.aff,verb,3PL>2PL.NFUT.AFF,kommoirangmantak
3.pl.2.pl.nfut.neg,verb,3PL>2PL.NFUT.NEG,kommoirangmantak
3.pl.2.sg.fut.aff,verb,3PL>2SG.FUT.AFF,kommoirangmantak
3.pl.2.sg.fut.neg,verb,3PL>2SG.FUT.NEG,kommoirangmantak
3.pl.2.sg.nfut.aff,verb,3PL>2SG.NFUT.AFF,kommoirangmantak
3.pl.2.sg.nfut.neg,verb,3PL>2SG.NFUT.NEG,kommoirangmantak
3.pl.3.pl.fut.aff,verb,3PL>3PL.FUT.AFF,kommoirangmantak
3.pl.3.pl.fut.neg,verb,3PL>3PL.FUT.NEG,kommoirangmantak
3.pl.3.pl.nfut.aff,verb,3PL>3PL.NFUT.AFF,kommoirangmantak
3.pl.3.pl.nfut.neg,verb,3PL>3PL.NFUT.NEG,kommoirangmantak
3.pl.3.sg.fut.aff,verb,3PL>3SG.FUT.AFF,kommoirangmantak
3.pl.3.sg.fut.neg,verb,3PL>3SG.FUT.NEG,kommoirangmantak
3.pl.3.sg.nfut.aff,verb,3PL>3SG.NFUT.AFF,kommoirangmantak
3.pl.3.sg.nfut.neg,verb,3PL>3SG.NFUT.NEG,kommoirangmantak
3.pl.fut.aff,verb,3PL.FUT.AFF,kommoirangmantak
3.pl.fut.neg,verb,3PL.FUT.NEG,kommoirangmantak
3.pl.nfut.aff,verb,3PL.NFUT.AFF,kommoirangmantak
3.pl.nfut.neg,verb,3PL.NFUT.NEG,kommoirangmantak
3.sg.1.pl.excl.fut.aff,verb,3SG>1PL.EXCL.FUT.AFF,kommoirangmantak
