morph_id,morph,position,in_cells,in_forms,language_id
kommoirangmantakM26,n i ŋ,pre,2.pl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 2.pl.nfut.aff; 2.pl.1.sg.nfut.aff; 2.pl.1.pl.excl.nfut.aff; 2.pl.3.sg.nfut.aff; 2.pl.3.pl.nfut.aff,kommoirangmantak037; kommoirangmantak043; kommoirangmantak045; kommoirangmantak051; kommoirangmantak053; kommoirangmantak139; kommoirangmantak142; kommoirangmantak143; kommoirangmantak146; kommoirangmantak147,kommoirangmantak
kommoirangmantakM27,n u,post,1.sg.fut.neg; 1.pl.excl.fut.neg; 1.pl.incl.fut.neg; 1.sg.2.sg.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.3.pl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.sg.3.sg.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.incl.3.sg.fut.neg; 1.pl.excl.3.pl.fut.neg; 1.pl.incl.3.pl.fut.neg; 2.sg.fut.neg; 2.pl.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.pl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg; 3.sg.fut.neg; 3.pl.fut.neg; 3.sg.1.sg.fut.neg; 3.sg.1.pl.excl.fut.neg; 3.sg.1.pl.incl.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.sg.2.sg.fut.neg; 3.sg.2.pl.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.pl.fut.neg; 3.sg.3.sg.fut.neg; 3.sg.3.pl.fut.neg; 3.pl.3.sg.fut.neg; 3.pl.3.pl.fut.neg; 3.sg.3.sg.nfut.neg,kommoirangmantak086; kommoirangmantak087; kommoirangmantak088; kommoirangmantak089; kommoirangmantak090; kommoirangmantak091; kommoirangmantak092; kommoirangmantak093; kommoirangmantak094; kommoirangmantak095; kommoirangmantak096; kommoirangmantak097; kommoirangmantak098; kommoirangmantak099; kommoirangmantak100; kommoirangmantak101; kommoirangmantak102; kommoirangmantak103; kommoirangmantak104; kommoirangmantak105; kommoirangmantak106; kommoirangmantak107; kommoirangmantak108; kommoirangmantak109; kommoirangmantak110; kommoirangmantak111; kommoirangmantak112; kommoirangmantak113; kommoirangmantak114; kommoirangmantak115; kommoirangmantak116; kommoirangmantak117; kommoirangmantak118; kommoirangmantak119; kommoirangmantak120; kommoirangmantak121; kommoirangmantak122; kommoirangmantak123; kommoirangmantak124; kommoirangmantak201,kommoirangmantak
kommoirangmantakM28,s,post,1.pl.incl.fut.neg; 1.pl.incl.3.sg.fut.neg; 1.pl.incl.3.pl.fut.neg; 1.pl.incl.nfut.neg; 1.pl.incl.3.sg.nfut.neg; 1.pl.incl.3.pl.nfut.neg,kommoirangmantak088; kommoirangmantak096; kommoirangmantak098; kommoirangmantak166; kommoirangmantak174; kommoirangmantak176,kommoirangmantak
kommoirangmantakM29,s i k,post,1.sg.fut.aff; 1.pl.excl.fut.aff; 1.pl.incl.fut.aff; 1.sg.2.sg.fut.aff; 1.sg.2.pl.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.sg.3.sg.fut.aff; 1.sg.3.pl.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.incl.3.sg.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.incl.3.pl.fut.aff; 2.sg.fut.aff; 2.pl.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.sg.3.sg.fut.aff; 2.sg.3.pl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 3.sg.fut.aff; 3.pl.fut.aff; 3.sg.1.sg.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.sg.2.sg.fut.aff; 3.sg.2.pl.fut.aff; 3.pl.2.sg.fut.aff; 3.pl.2.pl.fut.aff; 3.sg.3.sg.fut.aff; 3.sg.3.pl.fut.aff; 3.pl.3.sg.fut.aff; 3.pl.3.pl.fut.aff,kommoirangmantak009; kommoirangmantak011; kommoirangmantak013; kommoirangmantak015; kommoirangmantak017; kommoirangmantak018; kommoirangmantak020; kommoirangmantak023; kommoirangmantak025; kommoirangmantak026; kommoirangmantak028; kommoirangmantak030; kommoirangmantak032; kommoirangmantak035; kommoirangmantak037; kommoirangmantak039; kommoirangmantak041; kommoirangmantak043; kommoirangmantak045; kommoirangmantak047; kommoirangmantak049; kommoirangmantak051; kommoirangmantak053; kommoirangmantak055; kommoirangmantak057; kommoirangmantak059; kommoirangmantak061; kommoirangmantak063; kommoirangmantak065; kommoirangmantak067; kommoirangmantak069; kommoirangmantak071; kommoirangmantak073; kommoirangmantak075; kommoirangmantak077; kommoirangmantak079; kommoirangmantak081; kommoirangmantak083; kommoirangmantak085,kommoirangmantak
kommoirangmantakM30,t a,post,2.pl.fut.neg; 2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg,kommoirangmantak100; kommoirangmantak103; kommoirangmantak104; kommoirangmantak107; kommoirangmantak108,kommoirangmantak
kommoirangmantakM31,t e,post,1.sg.fut.aff; 1.pl.excl.fut.aff; 1.pl.incl.fut.aff; 1.sg.2.sg.fut.aff; 1.sg.2.pl.fut.aff; 1.pl.excl.2.sg.fut.aff; 1.pl.excl.2.pl.fut.aff; 1.sg.3.sg.fut.aff; 1.sg.3.pl.fut.aff; 1.pl.excl.3.sg.fut.aff; 1.pl.incl.3.sg.fut.aff; 1.pl.excl.3.pl.fut.aff; 1.pl.incl.3.pl.fut.aff; 2.sg.fut.aff; 2.pl.fut.aff; 2.sg.1.sg.fut.aff; 2.sg.1.pl.excl.fut.aff; 2.pl.1.sg.fut.aff; 2.pl.1.pl.excl.fut.aff; 2.sg.3.sg.fut.aff; 2.sg.3.pl.fut.aff; 2.pl.3.sg.fut.aff; 2.pl.3.pl.fut.aff; 3.sg.fut.aff; 3.pl.fut.aff; 3.sg.1.sg.fut.aff; 3.sg.1.pl.excl.fut.aff; 3.sg.1.pl.incl.fut.aff; 3.pl.1.sg.fut.aff; 3.pl.1.pl.excl.fut.aff; 3.pl.1.pl.incl.fut.aff; 3.sg.2.sg.fut.aff; 3.sg.2.pl.fut.aff; 3.pl.2.sg.fut.aff; 3.pl.2.pl.fut.aff; 3.sg.3.sg.fut.aff; 3.sg.3.pl.fut.aff; 3.pl.3.sg.fut.aff; 3.pl.3.pl.fut.aff,kommoirangmantak008; kommoirangmantak010; kommoirangmantak012; kommoirangmantak014; kommoirangmantak016; kommoirangmantak019; kommoirangmantak021; kommoirangmantak022; kommoirangmantak024; kommoirangmantak027; kommoirangmantak029; kommoirangmantak031; kommoirangmantak033; kommoirangmantak034; kommoirangmantak036; kommoirangmantak038; kommoirangmantak040; kommoirangmantak042; kommoirangmantak044; kommoirangmantak046; kommoirangmantak048; kommoirangmantak050; kommoirangmantak052; kommoirangmantak054; kommoirangmantak056; kommoirangmantak058; kommoirangmantak060; kommoirangmantak062; kommoirangmantak064; kommoirangmantak066; kommoirangmantak068; kommoirangmantak070; kommoirangmantak072; kommoirangmantak074; kommoirangmantak076; kommoirangmantak078; kommoirangmantak080; kommoirangmantak082; kommoirangmantak084,kommoirangmantak
kommoirangmantakM32,t i,post,2.sg.fut.neg; 2.sg.1.sg.fut.neg; 2.sg.1.pl.excl.fut.neg; 2.sg.3.sg.fut.neg; 2.sg.3.pl.fut.neg,kommoirangmantak099; kommoirangmantak101; kommoirangmantak102; kommoirangmantak105; kommoirangmantak106,kommoirangmantak
kommoirangmantakM33,tʃ a,post,2.pl.nfut.neg; 2.pl.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.pl.3.sg.nfut.neg; 2.pl.3.pl.nfut.neg,kommoirangmantak178; kommoirangmantak179; kommoirangmantak182; kommoirangmantak183; kommoirangmantak186; kommoirangmantak187,kommoirangmantak
kommoirangmantakM34,tʃ e,post,2.sg.nfut.neg; 2.sg.1.sg.nfut.neg; 2.sg.1.pl.excl.nfut.neg; 2.sg.3.sg.nfut.neg; 2.sg.3.pl.nfut.neg,kommoirangmantak177; kommoirangmantak180; kommoirangmantak181; kommoirangmantak184; kommoirangmantak185,kommoirangmantak
kommoirangmantakM35,u,post,1.pl.excl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.excl.3.pl.fut.neg; 2.pl.fut.neg; 3.pl.fut.neg; 3.pl.1.sg.fut.neg; 3.pl.1.pl.excl.fut.neg; 3.pl.1.pl.incl.fut.neg; 3.pl.2.sg.fut.neg; 3.pl.2.pl.fut.neg; 3.pl.3.sg.fut.neg; 3.pl.3.pl.fut.neg; 1.pl.excl.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.3.sg.nfut.neg; 1.pl.excl.3.pl.nfut.neg; 2.pl.nfut.neg; 2.pl.nfut.neg; 2.pl.1.sg.nfut.neg; 2.pl.1.pl.excl.nfut.neg; 2.pl.3.sg.nfut.neg; 2.pl.3.pl.nfut.neg; 3.pl.nfut.neg; 3.sg.1.sg.nfut.neg; 3.pl.1.sg.nfut.neg; 3.pl.1.pl.excl.nfut.neg; 3.pl.1.pl.incl.nfut.neg; 3.pl.2.sg.nfut.neg; 3.pl.2.pl.nfut.neg; 3.pl.3.sg.nfut.neg; 3.pl.3.sg.nfut.neg; 3.pl.3.pl.nfut.neg,kommoirangmantak087; kommoirangmantak092; kommoirangmantak093; kommoirangmantak095; kommoirangmantak097; kommoirangmantak100; kommoirangmantak110; kommoirangmantak114; kommoirangmantak115; kommoirangmantak116; kommoirangmantak119; kommoirangmantak120; kommoirangmantak123; kommoirangmantak124; kommoirangmantak165; kommoirangmantak169; kommoirangmantak170; kommoirangmantak173; kommoirangmantak175; kommoirangmantak178; kommoirangmantak179; kommoirangmantak182; kommoirangmantak183; kommoirangmantak186; kommoirangmantak187; kommoirangmantak189; kommoirangmantak190; kommoirangmantak194; kommoirangmantak195; kommoirangmantak196; kommoirangmantak199; kommoirangmantak200; kommoirangmantak203; kommoirangmantak204; kommoirangmantak205,kommoirangmantak
kommoirangmantakM36,u n,post,2.pl.1.sg.fut.neg; 2.pl.1.pl.excl.fut.neg; 2.pl.3.sg.fut.neg; 2.pl.3.pl.fut.neg,kommoirangmantak103; kommoirangmantak104; kommoirangmantak107; kommoirangmantak108,kommoirangmantak
kommoirangmantakM37,ŋ,post,1.pl.excl.fut.neg; 1.sg.2.pl.fut.neg; 1.sg.3.pl.fut.neg; 1.pl.excl.2.sg.fut.neg; 1.pl.excl.2.pl.fut.neg; 1.pl.excl.3.sg.fut.neg; 1.pl.excl.3.pl.fut.neg; 1.pl.excl.nfut.neg; 1.pl.excl.2.sg.nfut.neg; 1.pl.excl.2.pl.nfut.neg; 1.pl.excl.3.sg.nfut.neg; 1.pl.excl.3.pl.nfut.neg,kommoirangmantak087; kommoirangmantak090; kommoirangmantak091; kommoirangmantak092; kommoirangmantak093; kommoirangmantak095; kommoirangmantak097; kommoirangmantak165; kommoirangmantak169; kommoirangmantak170; kommoirangmantak173; kommoirangmantak175,kommoirangmantak
